# English irregular forms — DERIVED from AGID (Atkinson 2016, [sources.agid])
# by regenerate_english_irregulars_tsv: every inflected form a productive
# English rule (Quirk et al. 1985 §3) cannot generate. surface<TAB>lemma<TAB>kind.
# DO NOT hand-edit — regenerate with --ignored regenerate_english_irregulars_tsv.
elysiannest	elysian	Superlative
elytra	elytrum	PluralNoun
embarring	embar	PresentParticiple
embedding	embed	PresentParticiple
emblemata	emblema	PluralNoun
embolies	emboli	PluralNoun
embowelling	embowelling	PluralNoun
embruing	embrue	PresentParticiple
embryogeneses	embryogenesis	PluralNoun
embussing	embus	PresentParticiple
emeritae	emerita	PluralNoun
emeriti	emeritus	PluralNoun
emeses	emesis	PluralNoun
emitting	emit	PresentParticiple
emotionless	emotionless	PluralNoun
empanelling	empanelling	PluralNoun
emphases	emphasis	PluralNoun
emphlyses	emphlysis	PluralNoun
employing	employe	PresentParticiple
empyreanner	empyrean	Comparative
empyreannest	empyrean	Superlative
enamelling	enamelling	PluralNoun
enarthroses	enarthrosis	PluralNoun
encephalitides	encephalitis	PluralNoun
encephalomyelitides	encephalomyelitis	PluralNoun
enclises	enclisis	PluralNoun
enclotheing	enclothe	PresentParticiple
endless	endless	PluralNoun
endocarp	endocarp	PluralNoun
endocrania	endocranium	PluralNoun
endocytoses	endocytosis	PluralNoun
endometrioses	endometriosis	PluralNoun
endomitoses	endomitosis	PluralNoun
endosmoses	endosmosis	PluralNoun
endosporia	endosporium	PluralNoun
endosymbioses	endosymbiosis	PluralNoun
endothecia	endothecium	PluralNoun
endothelia	endothelium	PluralNoun
endozoa	endozoon	PluralNoun
enduing	endue	PresentParticiple
enfranchizeing	enfranchize	PresentParticiple
enfroze	enfreeze	PastTense
enfrozen	enfreeze	PastParticiple
enfuriateing	enfuriate	PresentParticiple
engirdling	engirdling	PluralNoun
englutting	englut	PresentParticiple
enoses	enosis	PluralNoun
enrolling	enrol	PresentParticiple
enrolling	enrolling	PluralNoun
ensorcelling	ensorcelling	PluralNoun
ensuing	ensue	PresentParticiple
entases	entasis	PluralNoun
enterobacteria	enterobacterium	PluralNoun
enterobiases	enterobiasis	PluralNoun
enterococci	enterococcus	PluralNoun
enthralling	enthral	PresentParticiple
enthralling	enthralling	PluralNoun
entozoa	entozoon	PluralNoun
entrammelling	entrammel	PresentParticiple
entrammelling	entrammelling	PluralNoun
entrapping	entrap	PresentParticiple
enureses	enuresis	PluralNoun
enviousser	envious	Comparative
envioussest	envious	Superlative
enwrapping	enwrap	PresentParticiple
eolianner	eolian	Comparative
eoliannest	eolian	Superlative
eonianner	eonian	Comparative
eoniannest	eonian	Superlative
epanadiploses	epanadiplosis	PluralNoun
epanalepses	epanalepsis	PluralNoun
epanorthoses	epanorthosis	PluralNoun
epentheses	epenthesis	PluralNoun
epexegeses	epexegesis	PluralNoun
ephebi	ephebus	PluralNoun
epicardia	epicardium	PluralNoun
epicedia	epicedium	PluralNoun
epicleses	epiclesis	PluralNoun
epigeneses	epigenesis	PluralNoun
epigoni	epigonus	PluralNoun
epiloguing	epilogue	PresentParticiple
epimysia	epimysium	PluralNoun
epiphyses	epiphysis	PluralNoun
epiplastra	epiplastron	PluralNoun
epistases	epistasis	PluralNoun
epistaxes	epistaxis	PluralNoun
episterna	episternum	PluralNoun
epitases	epitasis	PluralNoun
epithalamia	epithalamion	PluralNoun
epitheses	epithesis	PluralNoun
epizeuxes	epizeuxis	PluralNoun
epizoa	epizoon	PluralNoun
equalling	equalling	PluralNoun
equilibrizeing	equilibrize	PresentParticiple
equipped	equip	PastTense
equipping	equip	PresentParticiple
eremuri	eremurus	PluralNoun
eroteses	erotesis	PluralNoun
errata	erratum	PluralNoun
errorless	errorless	PluralNoun
erythroblastoses	erythroblastosis	PluralNoun
erythroidder	erythroid	Comparative
erythroiddest	erythroid	Superlative
erythropoieses	erythropoiesis	PluralNoun
escapeless	escapeless	PluralNoun
esophagi	esophagus	PluralNoun
estatesmen	estatesman	PluralNoun
estheses	esthesis	PluralNoun
estopping	estop	PresentParticiple
estrousser	estrous	Comparative
estroussest	estrous	Superlative
eubacteria	eubacterium	PluralNoun
euphorbia	euphorbium	PluralNoun
eventless	eventless	PluralNoun
everymen	everyman	PluralNoun
everywomen	everywoman	PluralNoun
excecateing	excecate	PresentParticiple
excelling	excel	PresentParticiple
excelling	excelling	PluralNoun
exceptless	exceptless	PluralNoun
excisemen	exciseman	PluralNoun
execked	exec	PastTense
execking	exec	PresentParticiple
executrices	executrix	PluralNoun
exegeses	exegesis	PluralNoun
exempla	exemplum	PluralNoun
exhaustless	exhaustless	PluralNoun
exhedrae	exhedra	PluralNoun
exitless	exitless	PluralNoun
exocytoses	exocytosis	PluralNoun
exosmoses	exosmosis	PluralNoun
exostoses	exostosis	PluralNoun
expelling	expel	PresentParticiple
expelling	expelling	PluralNoun
experienceless	experienceless	PluralNoun
expressionless	expressionless	PluralNoun
expressmen	expressman	PluralNoun
extolling	extol	PresentParticiple
extolling	extolling	PluralNoun
extrema	extremum	PluralNoun
exudateing	exudate	PresentParticiple
exuvia	exuvium	PluralNoun
exuviae	exuvia	PluralNoun
eyeless	eyeless	PluralNoun
eyeteeth	eyetooth	PluralNoun
fabianner	fabian	Comparative
fabiannest	fabian	Superlative
fabling	fabling	PluralNoun
faceless	faceless	PluralNoun
facemen	faceman	PluralNoun
facsimileing	facsimile	PresentParticiple
factiousser	factious	Comparative
factioussest	factious	Superlative
fadeless	fadeless	PluralNoun
fagotti	fagotto	PluralNoun
faithless	faithless	PluralNoun
falconning	falcon	PresentParticiple
fallen	fall	PastParticiple
fallfish	fallfish	PluralNoun
fameless	fameless	PluralNoun
famousser	famous	Comparative
famoussest	famous	Superlative
fangless	fangless	PluralNoun
fantasying	fantasie	PresentParticiple
farebeat	farebeat	PastTense
farebeaten	farebeat	PastParticiple
farmwomen	farmwoman	PluralNoun
farther	far	Comparative
farthest	far	Superlative
farthingless	farthingless	PluralNoun
fasciculi	fasciculus	PluralNoun
fascioliases	fascioliasis	PluralNoun
fatherless	fatherless	PluralNoun
fathomless	fathomless	PluralNoun
fatiguing	fatigue	PresentParticiple
fatless	fatless	PluralNoun
fatling	fatling	PluralNoun
fatuousser	fatuous	Comparative
fatuoussest	fatuous	Superlative
fauces	faux	PluralNoun
faultless	faultless	PluralNoun
favorless	favorless	PluralNoun
favourless	favourless	PluralNoun
fearless	fearless	PluralNoun
featherbedding	featherbed	PresentParticiple
featherless	featherless	PluralNoun
featureless	featureless	PluralNoun
feckless	feckless	PluralNoun
feculae	fecula	PluralNoun
fed	feed	PastTense
feeless	feeless	PluralNoun
feeling	feeling	PluralNoun
feelingless	feelingless	PluralNoun
fees	feis	PluralNoun
feet	foot	PluralNoun
feetless	feetless	PluralNoun
fell	fall	PastTense
fella	fellon	PluralNoun
fellowmen	fellowman	PluralNoun
fellowshipping	fellowship	PresentParticiple
felt	feel	PastTense
fenceless	fenceless	PluralNoun
fenderless	fenderless	PluralNoun
fenmen	fenman	PluralNoun
ferlying	ferlie	PresentParticiple
fernless	fernless	PluralNoun
ferrelling	ferrelling	PluralNoun
ferrousser	ferrous	Comparative
ferroussest	ferrous	Superlative
ferrymen	ferryman	PluralNoun
fetiales	fetialis	PluralNoun
fetterless	fetterless	PluralNoun
fezzes	fez	PluralNoun
fiberless	fiberless	PluralNoun
fibreless	fibreless	PluralNoun
fibrillae	fibrilla	PluralNoun
fibrinolyses	fibrinolysis	PluralNoun
fibroidder	fibroid	Comparative
fibroiddest	fibroid	Superlative
fibroses	fibrosis	PluralNoun
fibrousser	fibrous	Comparative
fibroussest	fibrous	Superlative
fibulae	fibula	PluralNoun
ficus	ficus	PluralNoun
fiddlier	fiddley	Comparative
fiddliest	fiddley	Superlative
fieldmice	fieldmouse	PluralNoun
fieldsmen	fieldsman	PluralNoun
fieldstripping	fieldstrip	PresentParticiple
fifteennest	fifteen	Superlative
fila	filum	PluralNoun
filariae	filaria	PluralNoun
filariases	filariasis	PluralNoun
filefish	filefish	PluralNoun
filling	filling	PluralNoun
filmset	filmset	PastTense
filmsetting	filmset	PresentParticiple
filopodia	filopodium	PluralNoun
filterless	filterless	PluralNoun
finedrawn	finedraw	PastParticiple
finedrew	finedraw	PastTense
fineless	fineless	PluralNoun
finessing	fines	PresentParticiple
finfish	finfish	PluralNoun
fingerless	fingerless	PluralNoun
fingerling	fingerling	PluralNoun
finless	finless	PluralNoun
firefought	firefight	PastTense
fireless	fireless	PluralNoun
firemen	fireman	PluralNoun
firewomen	firewoman	PluralNoun
firmless	firmless	PluralNoun
firstborn	firstborn	PluralNoun
firstling	firstling	PluralNoun
fish	fish	PluralNoun
fisherfolk	fisherfolk	PluralNoun
fishermen	fisherman	PluralNoun
fisherwomen	fisherwoman	PluralNoun
fishless	fishless	PluralNoun
fistfought	fistfight	PastTense
fizzling	fizzling	PluralNoun
flagella	flagellum	PluralNoun
flagfish	flagfish	PluralNoun
flagless	flagless	PluralNoun
flagmen	flagman	PluralNoun
flak	flak	PluralNoun
flakier	flakey	Comparative
flakiest	flakey	Superlative
flambeing	flambe	PresentParticiple
flamefish	flamefish	PluralNoun
flameless	flameless	PluralNoun
flannelling	flannelling	PluralNoun
flapless	flapless	PluralNoun
flatfish	flatfish	PluralNoun
flatling	flatling	PluralNoun
flavorless	flavorless	PluralNoun
flavourless	flavourless	PluralNoun
flawless	flawless	PluralNoun
fleckless	fleckless	PluralNoun
fled	flee	PastTense
fledgeless	fledgeless	PluralNoun
fledgeling	fledgeling	PluralNoun
fleeceless	fleeceless	PluralNoun
fleshless	fleshless	PluralNoun
fleshling	fleshling	PluralNoun
flew	fly	PastTense
flexuousser	flexuous	Comparative
flexuoussest	flexuous	Superlative
flicked	flic	PastTense
flicking	flic	PresentParticiple
flier	fley	Comparative
fliest	fley	Superlative
flightless	flightless	PluralNoun
flimflamming	flimflam	PresentParticiple
flocci	floccus	PluralNoun
flocculi	flocculus	PluralNoun
flocked	floc	PastTense
flocking	floc	PresentParticiple
flooddest	flood	Superlative
floormen	floorman	PluralNoun
florilegia	florilegium	PluralNoun
flounder	flounder	PluralNoun
flourless	flourless	PluralNoun
flowerless	flowerless	PluralNoun
flown	fly	PastParticiple
flugelmen	flugelman	PluralNoun
fluidder	fluid	Comparative
fluiddest	fluid	Superlative
flukier	flukey	Comparative
flukiest	flukey	Superlative
flung	fling	PastTense
fluoroses	fluorosis	PluralNoun
flutier	flutey	Comparative
flutiest	flutey	Superlative
flyblew	flyblow	PastTense
flyblown	flyblow	PastParticiple
flyless	flyless	PluralNoun
flymen	flyman	PluralNoun
foamless	foamless	PluralNoun
focusless	focusless	PluralNoun
foemen	foeman	PluralNoun
fogless	fogless	PluralNoun
fogmen	fogman	PluralNoun
foilsmen	foilsman	PluralNoun
foisonless	foisonless	PluralNoun
folles	follis	PluralNoun
fondling	fondling	PluralNoun
foodless	foodless	PluralNoun
foolfish	foolfish	PluralNoun
fooling	fooling	PluralNoun
foolprooffed	foolproof	PastTense
foolprooffer	foolproof	Comparative
foolprooffest	foolproof	Superlative
foolprooffing	foolproof	PresentParticiple
footless	footless	PluralNoun
footling	footling	PluralNoun
footmen	footman	PluralNoun
footslogging	footslog	PresentParticiple
fopling	fopling	PluralNoun
forbade	forbid	PastTense
forbidden	forbid	PastParticiple
forbidding	forbid	PresentParticiple
forbore	forbear	PastTense
forborne	forbear	PastParticiple
forceless	forceless	PluralNoun
forceps	forceps	PluralNoun
fordless	fordless	PluralNoun
forebearred	forebear	PastTense
forebearring	forebear	PresentParticiple
foreborne	forebear	PastParticiple
forecast	forecast	PastTense
forefeet	forefoot	PluralNoun
forefelt	forefeel	PastTense
foregone	forego	PastParticiple
foreknew	foreknow	PastTense
foreknown	foreknow	PastParticiple
forelaid	forelay	PastTense
foreland	foreland	PluralNoun
forelying	forelie	PresentParticiple
foremastmen	foremastman	PluralNoun
foremen	foreman	PluralNoun
forepeople	foreperson	PluralNoun
foreplanning	foreplan	PresentParticiple
foreran	forerun	PastTense
foreread	foreread	PastTense
forerun	forerun	PastParticiple
forerunning	forerun	PresentParticiple
foresaid	foresay	PastTense
foresaw	foresee	PastTense
foreseen	foresee	PastParticiple
foreshown	foreshow	PastParticiple
foresightless	foresightless	PluralNoun
forespent	forespend	PastTense
forespoke	forespeak	PastTense
forespoken	forespeak	PastParticiple
forestalling	forestalling	PluralNoun
foreswore	foreswear	PastTense
foresworn	foreswear	PastParticiple
foreteeth	foretooth	PluralNoun
forethought	forethink	PastTense
foretold	foretell	PastTense
foretopmen	foretopman	PluralNoun
forewent	forego	PastTense
forewomen	forewoman	PluralNoun
forfeittest	forfeit	Superlative
forgave	forgive	PastTense
forgemen	forgeman	PluralNoun
forgetting	forget	PresentParticiple
forgiven	forgive	PastParticiple
forgone	forgo	PastParticiple
forgot	forget	PastTense
forgotten	forget	PastParticiple
forkless	forkless	PluralNoun
formatting	format	PresentParticiple
formicaria	formicarium	PluralNoun
formless	formless	PluralNoun
formulaizeing	formulaize	PresentParticiple
forsaken	forsake	PastParticiple
forsook	forsake	PastTense
forspent	forspend	PastTense
forspoke	forspeak	PastTense
forspoken	forspeak	PastParticiple
forswore	forswear	PastTense
forsworn	forswear	PastParticiple
fortes	fortis	PluralNoun
fortuneless	fortuneless	PluralNoun
forwent	forgo	PastTense
fosterling	fosterling	PluralNoun
fought	fight	PastTense
fouling	fouling	PluralNoun
found	find	PastTense
foundationless	foundationless	PluralNoun
foundling	foundling	PluralNoun
fountainless	fountainless	PluralNoun
fourrer	four	Comparative
fourrest	four	Superlative
fourteennest	fourteen	Superlative
fowl	fowl	PluralNoun
foxfish	foxfish	PluralNoun
foxtrotting	foxtrot	PresentParticiple
fracti	fractus	PluralNoun
fractiousser	fractious	Comparative
fractioussest	fractious	Superlative
frangipanes	frangipanis	PluralNoun
frappeing	frappe	PresentParticiple
frasses	fras	PluralNoun
freedmen	freedman	PluralNoun
freedwomen	freedwoman	PluralNoun
freemen	freeman	PluralNoun
freewomen	freewoman	PluralNoun
freshmen	freshman	PluralNoun
fretless	fretless	PluralNoun
fretmen	fretman	PluralNoun
frictionless	frictionless	PluralNoun
friendless	friendless	PluralNoun
frijoles	frijol	PluralNoun
fringeless	fringeless	PluralNoun
frivolling	frivolling	PluralNoun
frizzes	friz	PluralNoun
frizzling	frizzling	PluralNoun
frockless	frockless	PluralNoun
frogfish	frogfish	PluralNoun
frogling	frogling	PluralNoun
frogmen	frogman	PluralNoun
frolicked	frolic	PastTense
frolicking	frolic	PresentParticiple
frontierrer	frontier	Comparative
frontierrest	frontier	Superlative
frontiersmen	frontiersman	PluralNoun
frontierswomen	frontierswoman	PluralNoun
frontless	frontless	PluralNoun
frontmen	frontman	PluralNoun
frontogeneses	frontogenesis	PluralNoun
frontolyses	frontolysis	PluralNoun
frosh	frosh	PluralNoun
frostbit	frostbite	PastTense
frostbitten	frostbite	PastParticiple
frostfish	frostfish	PluralNoun
frostless	frostless	PluralNoun
frothless	frothless	PluralNoun
froze	freeze	PastTense
frozen	freeze	PastParticiple
fruitless	fruitless	PluralNoun
frutices	frutex	PluralNoun
fry	fry	PluralNoun
fuelling	fuelling	PluralNoun
fuglemen	fugleman	PluralNoun
fugling	fugling	PluralNoun
fuguing	fugue	PresentParticiple
fulfilling	fulfil	PresentParticiple
fulfilling	fulfilling	PluralNoun
fumeless	fumeless	PluralNoun
fumuli	fumulus	PluralNoun
functionless	functionless	PluralNoun
fundi	fundus	PluralNoun
fundless	fundless	PluralNoun
fungi	fungus	PluralNoun
fungoidder	fungoid	Comparative
fungoiddest	fungoid	Superlative
fungousser	fungous	Comparative
fungoussest	fungous	Superlative
funiculi	funiculus	PluralNoun
funnelling	funnelling	PluralNoun
funnymen	funnyman	PluralNoun
furcula	furculum	PluralNoun
furiousser	furious	Comparative
furioussest	furious	Superlative
furless	furless	PluralNoun
furling	furling	PluralNoun
furunculoses	furunculosis	PluralNoun
fusaria	fusarium	PluralNoun
fuscousser	fuscous	Comparative
fuscoussest	fuscous	Superlative
fuseless	fuseless	PluralNoun
fusionless	fusionless	PluralNoun
fustianner	fustian	Comparative
fustiannest	fustian	Superlative
futureless	futureless	PluralNoun
fuzz	fuzz	PluralNoun
gabling	gabling	PluralNoun
gades	gadis	PluralNoun
gadling	gadling	PluralNoun
gadsmen	gadsman	PluralNoun
gagmen	gagman	PluralNoun
gainless	gainless	PluralNoun
gainsaid	gainsay	PastTense
gainstriven	gainstrive	PastParticiple
gainstrove	gainstrive	PastTense
gairfowl	gairfowl	PluralNoun
galactopoieses	galactopoiesis	PluralNoun
galactoses	galactosis	PluralNoun
galling	galling	PluralNoun
gallows	gallows	PluralNoun
gambling	gambling	PluralNoun
gamboling	gamboling	PluralNoun
gambolling	gambolling	PluralNoun
gameless	gameless	PluralNoun
gamesmen	gamesman	PluralNoun
gametangia	gametangium	PluralNoun
gametogeneses	gametogenesis	PluralNoun
gamier	gamey	Comparative
gamiest	gamey	Superlative
gaminesses	gamines	PluralNoun
gamogeneses	gamogenesis	PluralNoun
ganglia	ganglion	PluralNoun
gangling	gangling	PluralNoun
gangsmen	gangsman	PluralNoun
gapless	gapless	PluralNoun
garagemen	garageman	PluralNoun
garbagemen	garbageman	PluralNoun
garbless	garbless	PluralNoun
garbling	garbling	PluralNoun
garefowl	garefowl	PluralNoun
garfish	garfish	PluralNoun
garlandless	garlandless	PluralNoun
garlicked	garlic	PastTense
garlicking	garlic	PresentParticiple
garmentless	garmentless	PluralNoun
garrotting	garrot	PresentParticiple
gaseousser	gaseous	Comparative
gaseoussest	gaseous	Superlative
gasless	gasless	PluralNoun
gasmen	gasman	PluralNoun
gastritides	gastritis	PluralNoun
gastrocnemii	gastrocnemius	PluralNoun
gastroenteritides	gastroenteritis	PluralNoun
gateless	gateless	PluralNoun
gatemen	gateman	PluralNoun
gaumless	gaumless	PluralNoun
gave	give	PastTense
gaveling	gaveling	PluralNoun
gavelling	gavelling	PluralNoun
gavelmen	gavelman	PluralNoun
gavotting	gavot	PresentParticiple
gazeless	gazeless	PluralNoun
gearless	gearless	PluralNoun
geese	goose	PluralNoun
geisha	geisha	PluralNoun
gelates	gelatis	PluralNoun
gelling	gelling	PluralNoun
gemfish	gemfish	PluralNoun
gemless	gemless	PluralNoun
gemmae	gemma	PluralNoun
genderless	genderless	PluralNoun
genera	genus	PluralNoun
generatrices	generatrix	PluralNoun
geneses	genesis	PluralNoun
gentilesses	gentiles	PluralNoun
gentlemen	gentleman	PluralNoun
gentlewomen	gentlewoman	PluralNoun
gentling	gentling	PluralNoun
geotaxes	geotaxis	PluralNoun
gerontomorphoses	gerontomorphosis	PluralNoun
ghostfish	ghostfish	PluralNoun
ghostwritten	ghostwrite	PastParticiple
ghostwrote	ghostwrite	PastTense
gi	gus	PluralNoun
giardiases	giardiasis	PluralNoun
gibbousser	gibbous	Comparative
gibboussest	gibbous	Superlative
giftless	giftless	PluralNoun
giftwrapping	giftwrap	PresentParticiple
gigahertz	gigahertz	PluralNoun
gigmen	gigman	PluralNoun
gillnetting	gillnet	PresentParticiple
gillying	gillie	PresentParticiple
gimballing	gimballing	PluralNoun
gingivae	gingiva	PluralNoun
girdling	girdling	PluralNoun
given	give	PastParticiple
glabella	glabellum	PluralNoun
glabellae	glabella	PluralNoun
glabrousser	glabrous	Comparative
glabroussest	glabrous	Superlative
glaceing	glace	PresentParticiple
gladioli	gladiolus	PluralNoun
glamouriseing	glamourise	PresentParticiple
glamourless	glamourless	PluralNoun
glamourrer	glamour	Comparative
glamourrest	glamour	Superlative
glandes	glans	PluralNoun
glandless	glandless	PluralNoun
glassfish	glassfish	PluralNoun
glassinesses	glassines	PluralNoun
glassless	glassless	PluralNoun
glassmen	glassman	PluralNoun
glaucousser	glaucous	Comparative
glaucoussest	glaucous	Superlative
glebae	gleba	PluralNoun
gleemen	gleeman	PluralNoun
glees	gleis	PluralNoun
glioses	gliosis	PluralNoun
glissandi	glissando	PluralNoun
globefish	globefish	PluralNoun
globetrotting	globetrot	PresentParticiple
globigerinae	globigerina	PluralNoun
glochidia	glochidium	PluralNoun
glomeruli	glomerulus	PluralNoun
glomerulonephritides	glomerulonephritis	PluralNoun
gloriousser	glorious	Comparative
glorioussest	glorious	Superlative
gloveless	gloveless	PluralNoun
gluconeogeneses	gluconeogenesis	PluralNoun
gluier	gluey	Comparative
gluiest	gluey	Superlative
gluing	glue	PresentParticiple
glutaei	glutaeus	PluralNoun
glutei	gluteus	PluralNoun
glycerolizeing	glycerolize	PresentParticiple
glycogeneses	glycogenesis	PluralNoun
glycogenolyses	glycogenolysis	PluralNoun
glycolyses	glycolysis	PluralNoun
gnarling	gnarling	PluralNoun
gnatling	gnatling	PluralNoun
gnoses	gnosis	PluralNoun
gnu	gnu	PluralNoun
goadsmen	goadsman	PluralNoun
goaling	goaling	PluralNoun
goalless	goalless	PluralNoun
goateedder	goateed	Comparative
goateeddest	goateed	Superlative
goatfish	goatfish	PluralNoun
goatling	goatling	PluralNoun
goatsfeet	goatsfoot	PluralNoun
gobbi	gobbo	PluralNoun
godchildren	godchild	PluralNoun
goddamming	goddam	PresentParticiple
godless	godless	PluralNoun
godling	godling	PluralNoun
goldfish	goldfish	PluralNoun
goldless	goldless	PluralNoun
goldplateing	goldplate	PresentParticiple
gomphoses	gomphosis	PluralNoun
gone	go	PastParticiple
gonia	gonium	PluralNoun
gonidia	gonidium	PluralNoun
gonococci	gonococcus	PluralNoun
goodmen	goodman	PluralNoun
goofprooffed	goofproof	PastTense
goofprooffing	goofproof	PresentParticiple
googling	googling	PluralNoun
gooier	gooey	Comparative
gooiest	gooey	Superlative
goonier	gooney	Comparative
gooniest	gooney	Superlative
goosefish	goosefish	PluralNoun
goosier	goosey	Comparative
goosiest	goosey	Superlative
gordianner	gordian	Comparative
gordiannest	gordian	Superlative
gorgeousser	gorgeous	Comparative
gorgeoussest	gorgeous	Superlative
gorgoneia	gorgoneion	PluralNoun
gormless	gormless	PluralNoun
gosling	gosling	PluralNoun
gospelling	gospelling	PluralNoun
got	get	PastParticiple
got	get	PastTense
gownsmen	gownsman	PluralNoun
graceless	graceless	PluralNoun
graciles	gracilis	PluralNoun
graciousser	gracious	Comparative
gracioussest	gracious	Superlative
gradeless	gradeless	PluralNoun
gradini	gradino	PluralNoun
graffiti	graffito	PluralNoun
grana	granum	PluralNoun
grand	grand	PluralNoun
grandchildren	grandchild	PluralNoun
grantsmen	grantsman	PluralNoun
granulocytopoieses	granulocytopoiesis	PluralNoun
granuloses	granulosis	PluralNoun
grapeless	grapeless	PluralNoun
grapier	grapey	Comparative
grapiest	grapey	Superlative
graspless	graspless	PluralNoun
grassless	grassless	PluralNoun
grates	gratis	PluralNoun
graveless	graveless	PluralNoun
graveling	graveling	PluralNoun
gravelling	gravelling	PluralNoun
graven	grave	PastParticiple
grayfish	grayfish	PluralNoun
grayling	grayling	PluralNoun
greaseless	greaseless	PluralNoun
greenling	greenling	PluralNoun
grew	grow	PastTense
griefless	griefless	PluralNoun
grievousser	grievous	Comparative
grievoussest	grievous	Superlative
gripier	gripey	Comparative
gripiest	gripey	Superlative
gripless	gripless	PluralNoun
gripmen	gripman	PluralNoun
gritless	gritless	PluralNoun
groomsmen	groomsman	PluralNoun
gross	gross	PluralNoun
ground	grind	PastTense
groundfish	groundfish	PluralNoun
groundless	groundless	PluralNoun
groundling	groundling	PluralNoun
groundmen	groundman	PluralNoun
groundsmen	groundsman	PluralNoun
grouppest	group	Superlative
grouse	grouse	PluralNoun
groveling	groveling	PluralNoun
grovelling	grovelling	PluralNoun
growling	growling	PluralNoun
grown	grow	PastParticiple
grueling	grueling	PluralNoun
gruelling	gruelling	PluralNoun
grumousser	grumous	Comparative
grumoussest	grumous	Superlative
gruntling	gruntling	PluralNoun
gruppetti	gruppetto	PluralNoun
guardianner	guardian	Comparative
guardiannest	guardian	Superlative
guardless	guardless	PluralNoun
guardsmen	guardsman	PluralNoun
gubernacula	gubernaculum	PluralNoun
guideless	guideless	PluralNoun
guildsmen	guildsman	PluralNoun
guildswomen	guildswoman	PluralNoun
guileless	guileless	PluralNoun
guiltless	guiltless	PluralNoun
guitarfish	guitarfish	PluralNoun
gullet	gullet	PastTense
gulling	gulling	PluralNoun
gumless	gumless	PluralNoun
gummoses	gummosis	PluralNoun
gumptiousser	gumptious	Comparative
gumptioussest	gumptious	Superlative
gunfought	gunfight	PastTense
gunless	gunless	PluralNoun
gunmen	gunman	PluralNoun
gussying	gussie	PresentParticiple
gustless	gustless	PluralNoun
gutless	gutless	PluralNoun
guttersnipe	guttersnipe	PluralNoun
gynaecea	gynaeceum	PluralNoun
gynaecia	gynaecium	PluralNoun
gynecia	gynecium	PluralNoun
gynogeneses	gynogenesis	PluralNoun
gypped	gyp	PastTense
gypping	gyp	PresentParticiple
hackling	hackling	PluralNoun
hackmen	hackman	PluralNoun
hackneymen	hackneyman	PluralNoun
had	have	PastTense
hadjes	hadj	PluralNoun
hadjes	hadjis	PluralNoun
haematolyses	haematolysis	PluralNoun
haemodialyses	haemodialysis	PluralNoun
haemolyses	haemolysis	PluralNoun
hagfish	hagfish	PluralNoun
hagridden	hagride	PastParticiple
hagrode	hagride	PastTense
haiku	haiku	PluralNoun
haircut	haircut	PastTense
haircutting	haircut	PresentParticiple
hairless	hairless	PluralNoun
hairwoven	hairweave	PastParticiple
hajes	haj	PluralNoun
hajes	hajis	PluralNoun
hajjes	hajj	PluralNoun
hajjes	hajjis	PluralNoun
hake	hake	PluralNoun
halalling	halal	PresentParticiple
halalling	halalling	PluralNoun
halfling	halfling	PluralNoun
halfpence	halfpenny	PluralNoun
halibut	halibut	PluralNoun
haling	haling	PluralNoun
halitoses	halitosis	PluralNoun
hallalling	hallal	PresentParticiple
hallalling	hallalling	PluralNoun
halluces	hallux	PluralNoun
hallucinoses	hallucinosis	PluralNoun
halobacteria	halobacterium	PluralNoun
halterbroke	halterbreak	PastTense
halterbroken	halterbreak	PastParticiple
haltless	haltless	PluralNoun
hammerfish	hammerfish	PluralNoun
hammerless	hammerless	PluralNoun
hammermen	hammerman	PluralNoun
hamstrung	hamstring	PastTense
hamuli	hamulus	PluralNoun
handbagging	handbag	PresentParticiple
handbuilt	handbuild	PastTense
handcolorring	handcolor	PresentParticiple
handcraftsmen	handcraftsman	PluralNoun
handheld	handhold	PastTense
handicapping	handicap	PresentParticiple
handicraftsmen	handicraftsman	PluralNoun
handleless	handleless	PluralNoun
handless	handless	PluralNoun
handling	handling	PluralNoun
handselling	handselling	PluralNoun
handset	handset	PastTense
handsetting	handset	PresentParticiple
handshake	handshake	PluralNoun
handwritten	handwrite	PastParticiple
handwrote	handwrite	PastTense
handymen	handyman	PluralNoun
hangmen	hangman	PluralNoun
hanseling	hanseling	PluralNoun
hanselling	hanselling	PluralNoun
hapless	hapless	PluralNoun
haploidder	haploid	Comparative
haploiddest	haploid	Superlative
haploses	haplosis	PluralNoun
haranguing	harangue	PresentParticiple
harborless	harborless	PluralNoun
harbourless	harbourless	PluralNoun
hardwaremen	hardwareman	PluralNoun
hardwoodder	hardwood	Comparative
hardwooddest	hardwood	Superlative
harlequinned	harlequin	PastTense
harlequinning	harlequin	PresentParticiple
harmless	harmless	PluralNoun
haruspices	haruspex	PluralNoun
harvestfish	harvestfish	PluralNoun
harvestmen	harvestman	PluralNoun
hatchelling	hatchelling	PluralNoun
hatchetmen	hatchetman	PluralNoun
hatchling	hatchling	PluralNoun
hateless	hateless	PluralNoun
hatless	hatless	PluralNoun
haustella	haustellum	PluralNoun
haustoria	haustorium	PluralNoun
havocked	havoc	PastTense
havocking	havoc	PresentParticiple
hazeless	hazeless	PluralNoun
headdest	head	Superlative
headfish	headfish	PluralNoun
headless	headless	PluralNoun
headmen	headman	PluralNoun
headshake	headshake	PluralNoun
